x,y,filename,chip,label
2555.0,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2537.5,1067.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1732.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
2695.0,1067.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1067.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1190.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1522.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
1697.5,350.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
717.5,1400.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2607.5,1015.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2572.5,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2537.5,1260.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1277.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1085.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2520.0,1137.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1085.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,980.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1260.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1137.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1172.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1190.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1225.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2432.5,1225.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1347.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1137.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1225.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1225.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
910.0,1505.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2607.5,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1417.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
787.5,1417.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2677.5,1067.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2555.0,1260.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1050.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1032.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2607.5,1015.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1102.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1067.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1312.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1330.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1190.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1190.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1032.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1417.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2677.5,1067.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2572.5,1102.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1120.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2747.5,1312.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1732.5,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
2572.5,1260.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1295.0,2024-02-04-T040000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1137.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1225.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2747.5,1260.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
717.5,1225.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2642.5,1067.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
752.5,1347.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2730.0,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
402.5,140.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Striatum
2712.5,1085.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1190.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
735.0,1400.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2572.5,1015.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2607.5,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1487.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
787.5,1627.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
735.0,1382.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
787.5,1417.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2555.0,1102.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1417.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2660.0,1242.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2520.0,1085.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1190.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1645.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2590.0,1277.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1067.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1260.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
805.0,1470.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2590.0,997.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1487.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2520.0,1277.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1015.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1172.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
542.5,52.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Striatum
2747.5,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1242.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
770.0,1627.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2695.0,1277.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1487.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2625.0,1207.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2555.0,1260.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2467.5,1102.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2467.5,1102.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1522.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2677.5,1137.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1190.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
840.0,1540.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2730.0,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1032.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
735.0,1417.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
735.0,1312.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2712.5,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1102.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1172.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2555.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2572.5,1732.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
2695.0,1067.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1067.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1050.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
1697.5,350.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
2607.5,1015.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2537.5,1242.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2572.5,1277.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1085.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2520.0,1137.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1015.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1015.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1032.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1032.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,980.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1260.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1137.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1190.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,980.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1225.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1347.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1102.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2537.5,1067.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1032.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2607.5,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2572.5,1260.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1172.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1137.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1102.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1295.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1085.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1260.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1207.5,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1155.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1120.0,2024-02-04-T050001-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1137.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1155.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1295.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1277.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2747.5,1260.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2747.5,1260.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1295.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
717.5,1225.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2625.0,1085.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
752.5,1347.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
402.5,140.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Striatum
2712.5,1085.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
735.0,1400.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2607.5,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1627.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2555.0,1260.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1487.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
735.0,1382.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2590.0,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1417.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2660.0,1242.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1032.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2520.0,1085.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1155.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1260.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1242.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1067.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1155.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1277.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2555.0,962.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
875.0,1487.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2520.0,1277.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1015.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2642.5,1015.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1207.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2607.5,1155.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
892.5,1627.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2660.0,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
542.5,52.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Striatum
2677.5,1067.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1067.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2747.5,1295.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1242.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
787.5,1645.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2695.0,1260.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1225.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2712.5,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2555.0,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1085.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2625.0,1050.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2467.5,1102.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
857.5,1452.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2660.0,1102.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2677.5,1137.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2695.0,1190.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
840.0,1540.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2677.5,1050.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2730.0,1155.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
717.5,1400.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
735.0,1312.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Septum
2712.5,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1102.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1102.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2502.5,1172.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2555.0,1120.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2590.0,1732.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
2695.0,1067.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
2660.0,1207.5,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Retrosplenial Cortex
1697.5,350.0,2024-02-04-T060000-chip20380_params_params_low_ISI_acqm.zip,chip20380,Unknown
